,Dim1,Dim2
G36669,6.6537185,-11.04017
G36670,8.641898,-9.899478
G36671,9.290019,-8.047097
G36672,6.307918,-9.947828
G36673,7.4150496,-8.791946
G36674,9.914808,-9.224134
G36675,6.289664,-9.396533
G36676,9.104532,-9.679921
G36677,8.475242,-8.280892
G36678,5.166665,-7.3132415
G36679,7.8357687,-7.627043
G36680,8.974125,-9.43594
G36681,11.626977,-8.916646
G36682,9.24968,-9.049767
G36683,6.6150784,-8.487664
G36684,4.200055,-5.6993413
G36685,8.1828165,-10.550738
G36686,9.435466,-8.491502
G36687,8.377956,-8.8407135
G36688,9.050028,-6.686127
G36689,5.143986,-9.121627
G36690,7.380999,-11.487734
G36691,8.107302,-8.14506
G36692,7.8646398,-7.9562664
G36693,6.2133293,-8.891919
G36694,10.142007,-10.60855
G36695,8.376316,-7.6538086
G36696,10.419133,-5.548175
G36698,8.833599,-8.217706
G36699,11.010475,-6.138623
G36700,6.69714,-5.153673
G36701,6.5056543,-6.388751
G36702,5.9914927,-6.930263
G36703,10.194025,-9.521355
G36704,6.245652,-8.132808
G36705,6.0157003,-7.2753534
G36706,11.782558,-10.463021
G36707,6.7919374,-6.487464
G36708,6.07708,-8.651558
G36709,8.382304,-8.38621
G36710,12.502327,-10.696589
G36711,8.361899,-10.076634
G36712,6.222513,-8.176347
G36713,7.774863,-6.931351
G36714,5.996643,-8.360436
G36715,13.949657,-10.233227
G36716,7.900285,-8.3070135
G36717,8.629991,-7.1136327
G36718,8.056619,-8.420712
G36719,6.914373,-8.784181
G36720,5.6049356,-7.9980097
G36721,6.912153,-6.702896
G36722,8.163677,-8.201213
G36723,8.969801,-9.236569
G36724,7.0765753,-7.199818
G36725,5.35841,-7.1797705
G36726,5.3766856,-7.9341116
G36728,5.169985,-7.111089
G36729,6.6632957,-8.419309
G36730,10.227496,-10.141372
G36731,6.3594246,-8.374968
G36732,7.2002625,-6.377217
G36733,7.2346272,-7.7026825
G36734,3.3581371,-5.9907365
G36735,3.9920256,-5.1403604
G36736,6.075868,-7.9431643
G36737,7.8977876,-10.303449
G36738,8.077295,-7.555808
G36739,6.0504174,-7.9270706
G36740,10.660014,-10.090879
G36742,7.051608,-8.418612
G36743,7.418172,-8.091934
G36744,6.804191,-8.075521
G36745,9.661579,-10.127821
G36746,11.017026,-9.475933
G46934,7.363686,-7.462698
G46938,9.1166,-7.55564
G46939,4.8290405,-7.5014625
G46940,5.806613,-7.17688
G46942,5.261211,-7.0424347
G46943,5.6696196,-7.0217485
G46944,4.8757176,-7.4203176
G46946,8.931458,-8.480626
G46947,6.2964196,-7.213141
G46948,4.6506047,-7.445349
G46949,5.333654,-7.259881
G46953,5.313936,-7.250376
G46954,5.651244,-7.142423
