,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
Segre_Human_Skin,-27.807383,12.446013,-6.5093346,-6.576625,-3.0822673,8.317965,1.4427088,7.2154675,-3.593845,7.869778,-1.4692134,5.205028,-0.82657915,-2.9990149,-4.392568,-1.67376,1.5881598,-5.9004726,-4.027919,1.1719024,-0.6138592,3.985653,2.8254275,-1.0324522,0.3721096,0.925165,-2.334431,-3.2900913,4.3497596,-2.7414148,-2.1547675,-3.7620313,4.592058,3.0801377,-6.361154,-2.4233258,-5.5024056,5.2351418,2.8943138,-3.4092333,-0.58565336,-0.5864736,-3.2344403,2.1868458,2.3411818,-2.6461575,-4.4586754,-0.014911008,-0.7382455,2.2343965
Segre_Human_Skin,-20.825583,10.785488,-8.727974,-7.6466155,6.4368844,11.794126,3.7003663,15.198263,2.2108028,5.7621984,-5.883208,9.601305,2.63677,-2.5060248,-4.9894075,0.6099032,2.4128733,-4.6939244,0.7721762,-0.9140975,2.9409902,2.7834396,1.6291221,-1.8727672,4.0220428,-1.0149282,-2.733254,-2.1845858,3.684749,-0.3394587,-0.12599961,-4.371438,4.8846955,1.3847946,-6.9881825,-0.39978215,-7.8270893,2.4955823,-0.70598435,-4.638008,1.6633087,1.7052785,-0.57436264,0.7945308,1.0363522,-2.267975,-2.3991911,0.33255973,-1.5660652,1.4207932
Segre_Human_Skin,-15.08156,2.1887143,-8.735518,-6.8953094,6.5574746,12.557701,6.30444,13.577148,1.3884535,8.033832,-5.827448,9.149906,-1.7195518,-4.3205705,-5.898012,0.21880282,3.7125647,-1.3429539,-1.73323,-0.77086234,-3.2173913,2.7498596,-1.9447092,1.9364552,1.6899661,-0.8087319,-4.102149,-0.5558724,2.3025892,-0.23610188,-2.4727862,0.43026486,4.532835,-0.73896736,-4.731317,-0.60665756,-5.663161,2.0398173,-2.549244,-0.6550167,0.29132262,0.055432122,-1.5935163,-1.7664142,0.053450238,-3.9373784,-4.107531,-2.0054998,-2.5861263,3.3256192
Segre_Human_Skin,-16.570269,-3.0056207,-6.085921,-4.957407,4.101308,12.738001,3.9160767,9.0174,-2.571184,4.254985,-2.753677,2.7425563,-2.4116101,-1.8346819,-2.6919274,-2.6507497,1.3864433,-0.8014572,0.5633809,-2.9458532,-2.5385418,0.5203893,-0.59538037,3.0420961,1.1052275,-0.38905728,0.0071804496,-1.9456888,-0.8520558,2.6947303,-2.3231804,-0.16008109,4.382017,0.8763802,-1.7426852,-1.3485076,-0.7062369,1.3909421,-1.9234228,-1.2680656,-0.45863786,2.4540908,0.3134851,-1.5177628,0.14924006,-1.6679823,-1.6611123,-3.7505915,-1.5262966,1.9729354
Segre_Human_Skin,-10.338994,-11.318094,0.74471843,-0.5378557,-1.3831167,-0.91491425,-1.6081439,-0.2765064,-3.0463228,-0.26954195,3.0382369,-1.5970802,1.6455432,2.0350478,4.9381804,-0.29117662,-2.3147037,2.3723595,1.1423136,-0.78860366,-0.7275313,-0.04108599,-0.6655641,-1.5307095,0.60687166,0.86298555,-0.28796005,-0.41289735,-2.3593626,-5.6390495,-2.7031243,-0.10931323,-0.055965386,1.0759217,-0.19272158,0.23768722,-1.2777396,2.5374455,-4.0856485,2.228414,-0.96625125,-1.9354557,1.4973071,2.968026,-2.1389332,2.9924357,-1.8579644,0.41686648,0.0464813,1.2784011
Segre_Human_Skin,-11.664351,-13.290581,-5.910445,-7.702631,5.66093,8.605731,-0.42596212,4.8822727,-2.6299686,0.01958502,0.9813753,1.3100035,-1.0326015,1.9524281,3.4064171,0.896474,-0.83284885,1.7967829,-1.0811635,-2.1641793,0.82991683,-2.0265226,0.8899971,0.923543,-0.8783242,-0.20519033,-0.18620934,1.9341173,0.23770039,1.608733,0.046267956,1.2750981,-0.79012597,0.6673735,2.4573944,-2.7825148,0.642005,-1.3683153,0.5084291,0.43745378,1.183936,-2.1937077,-0.24003978,-0.51059824,2.017974,1.376557,0.7546964,-0.011430419,-0.0749181,1.4942894
Segre_Human_Skin,-9.739134,-15.956008,-7.3028703,-8.1650095,5.2953343,7.8947673,-2.3214297,5.111346,-5.977953,-3.9672084,-0.41143775,1.4013213,-1.8467042,1.3933576,2.3760362,-0.17992483,1.0435896,0.84833246,0.84854007,-0.9533162,0.9424867,-0.9551494,0.57303554,-1.4894898,-0.027228374,0.60746294,0.38845187,0.4506465,0.79838705,0.7736359,1.7251712,0.20358716,-1.0877758,-1.0907621,-0.08009573,-0.6586403,0.41255662,-1.0610259,1.7738562,-0.10181578,-0.68513346,-0.19471377,0.5950028,0.42247415,0.84748125,0.91730446,1.5183618,0.24406111,-0.050218057,-1.2175696
Segre_Human_Skin,-10.351533,-12.247535,-0.36845624,-5.431309,4.2478642,-0.36141807,0.08203383,-1.4879185,-4.5188565,-1.4692705,4.0417004,-4.713275,-1.9703654,0.25217524,-3.4779687,-0.478391,0.4105226,-2.2125735,0.97439337,-0.096224315,0.5053275,0.04357486,4.853508,1.5401069,1.4356033,1.3406087,-1.9762657,-0.2294668,-1.8839176,-0.30207428,-3.1226041,-2.6494205,-0.7515505,-0.8140067,-1.82946,0.8856352,0.33399847,0.99790543,0.5956242,0.6772392,-0.33315754,-1.5783582,2.2119505,1.0696326,0.88905615,-0.657217,-0.42133793,0.50263554,0.56578857,-0.7392306
Segre_Human_Skin,-13.641153,-9.547606,-5.571445,-5.680851,1.4320024,4.0596414,-0.7566975,4.6784973,-2.2425268,-2.9035776,-0.24553718,-1.8038787,-3.0016081,-0.41208938,-2.6796772,-1.4195764,-0.5752933,0.3371768,1.1634835,-0.020403657,-0.47710806,1.3081608,-0.26946628,1.1849518,0.23127057,0.70835906,0.24643221,-3.3391738,-1.4053222,-0.34506768,1.0192263,-0.69921476,1.0081275,-0.9777617,-1.9045122,3.1299574,-1.3806043,1.6274202,2.0631223,1.3023623,0.41544852,1.0906855,2.183262,0.42058042,-1.3295714,-1.4981432,0.53086865,1.5260354,-0.596418,-1.1894386
Segre_Human_Skin,-14.500327,-11.520361,-7.494874,-11.151006,4.010446,11.983974,1.1370904,8.528362,-4.292571,-2.6379387,-2.665812,-0.9900537,-3.791105,0.09571586,-2.7539287,-2.389365,2.1152213,-0.30568817,0.05464174,-2.9423268,-1.180279,-0.6210041,-0.8827871,-2.1197937,1.0945224,-0.35067388,-0.5833118,-3.0140247,-1.0815331,2.712095,1.0118467,-1.5310185,-0.00087804825,-0.8488283,-1.2815548,0.20516038,-0.46479234,1.3836229,0.84282523,-0.025461234,0.97448134,0.12352876,1.8122197,0.4445169,1.0963751,-1.5307153,0.21196412,0.71639013,-1.2064003,-0.46959
Segre_Human_Skin,-12.576525,-12.697958,-3.5478783,-7.714543,2.5036786,9.281008,2.5183218,5.44733,-8.5620365,-0.11381371,0.023968544,1.3108433,-0.56661266,1.2028377,-2.2179909,-1.8014847,1.1528124,-0.7925903,-3.8909705,-0.020180896,1.8589758,0.0237326,3.3764267,0.21750288,0.17968364,1.0696279,0.52668613,1.5122889,-1.5176902,2.987816,-2.1409848,0.115627274,1.842926,1.8874214,-2.3412862,-2.6530101,0.5475866,-1.1476997,2.3045697,-1.2415012,0.5809663,-0.66240704,-2.8109767,0.051801726,2.2832437,0.68741953,0.059963867,-0.8438931,1.1979251,0.015103643
Segre_Human_Skin,-1.8468745,4.2323427,-4.9883265,-6.9242277,10.99524,6.8349843,10.8747635,10.730981,1.9982901,2.2573016,-4.662318,4.34403,1.1349591,-0.4039857,-0.8613976,1.7924763,3.3117242,-0.81052536,1.152669,0.62132543,-5.3861175,0.81562406,-1.1095376,2.4034798,1.616213,-0.06735121,-1.4465582,0.13518514,0.20144607,1.0573255,-3.0055025,4.238835,0.30617324,-3.9707215,1.6592271,0.2738752,-1.0406793,0.8163207,-0.5934107,-2.2774303,-0.5077087,4.1002073,3.967939,-0.38011795,-5.281718,-4.1978345,-2.584657,0.9377737,-3.3711338,-0.44355705
Segre_Human_Skin,-10.279953,-8.72875,0.6130441,-2.8671575,-0.72042394,-1.2877549,0.30360556,-4.9278646,1.0015775,1.38792,1.1887836,-1.5787992,1.7788956,0.11674633,1.2996802,0.08384253,-1.8746064,-0.93953615,-0.9400585,0.937531,-0.12993594,0.27322918,-0.26772803,0.29042688,-1.2172331,0.559395,-0.30484244,0.8783237,-0.30450386,-1.3076627,-0.6628328,-0.12212846,-0.2227326,0.5478187,0.66197526,0.16554709,-0.017953856,0.60693073,-1.3176242,0.921158,-0.220392,-0.4197192,0.44989073,0.37791112,-0.99160385,0.88806367,0.051297635,-0.30126318,0.9592751,-0.2275484
Segre_Human_Skin,-8.440346,-16.244324,-1.1071879,-9.162487,0.7276573,2.5824795,-1.819623,0.9641721,-4.9298778,-5.087022,-3.9433155,2.0046256,3.1580646,-0.6141611,6.7389145,-2.980084,-0.66195846,1.5635271,-2.3415582,-1.5380754,0.41888288,1.7056334,1.159109,-0.3414667,-0.6503067,1.4827443,1.135265,-0.31883365,1.2730123,0.94591635,-0.38017705,-0.113782555,1.1459814,-0.18883102,1.1456347,-1.0030271,0.29946926,0.78017604,-0.29997846,-1.1383648,-1.0560458,-2.247657,-0.375318,1.2681563,1.3211677,1.3303418,-1.1282495,-0.8819532,-0.5073929,0.80030763
Segre_Human_Skin,-14.922414,-7.8298693,-6.4676065,-7.673505,5.6709237,10.272599,0.82913464,5.6102376,3.584719,2.6312134,-0.97709364,1.7985435,0.24901868,-0.088966735,-2.1491935,0.8783647,0.1837211,1.3097706,-0.3768675,-1.413091,0.41346398,-1.4363651,0.4113049,1.8986164,-1.5651134,-1.5026019,-0.5312106,2.6679978,-0.69434124,0.56819326,-0.63141865,0.46251082,-1.471363,1.2651331,0.5732875,-1.5095011,3.244733,-1.4014301,-0.44617993,-0.69708645,-0.14955871,0.84378195,-0.89443886,-0.62068343,0.7687695,-0.416072,-0.59836817,-0.9235443,0.17552467,-1.2087623
Segre_Human_Skin,-9.850528,-13.960671,-0.38038757,-8.723934,3.4276035,5.6644893,-0.14564092,1.5392056,-3.360147,-2.4087381,-1.4197202,-1.0052738,1.617679,0.9393104,5.500996,-1.4381917,-0.35881138,2.4272802,-2.0341265,-3.1717358,0.8736309,-1.2901886,2.0928235,-0.53215927,-3.2548487,1.3030698,1.1461934,0.79950625,0.881534,0.6596861,0.20242831,0.14370005,-0.5022628,-0.537542,0.053581446,-2.4540424,1.2415187,0.7451873,-0.34530225,-0.8799482,-1.1632297,-2.574776,-1.1960896,0.89019257,1.4727265,2.6521688,-0.0792618,0.3982477,0.00765841,1.2393576
Segre_Human_Skin,-13.394915,-10.963223,-5.520965,-9.5021925,5.5169816,11.550304,1.9432409,5.8057184,1.3090888,0.22295132,-2.1857035,0.6338629,-5.810482,-0.21786858,-2.3233836,1.2985662,-2.4697964,-0.88293976,-1.044336,-0.8321272,1.3661107,-1.8235323,0.5003525,0.37775165,-0.630674,1.9063774,1.0494679,2.4758172,1.9420798,0.07095356,0.94117695,-1.533425,0.27757365,1.2911344,0.47558883,-0.90110093,2.0501137,-0.6132313,1.2106283,-2.2613719,-1.1984254,0.55166614,0.8510256,-0.8171806,0.972263,-0.5934755,0.4358169,-0.15891066,-0.623787,0.18758726
Segre_Human_Skin,-19.383364,1.2346637,-6.3924055,4.092965,2.554308,7.3999085,-2.7509098,13.993334,4.1684422,1.3461815,-2.195891,3.1924047,-0.16180304,1.6360097,-2.8837867,5.3831944,-1.1428205,2.3256326,-2.5068455,3.0497975,5.0227494,1.5209669,1.8207426,-2.8262742,4.506269,1.2273893,4.9450226,0.7453373,-8.92189,0.5310907,-1.2801726,4.19277,-0.5703238,-3.6584961,-5.2421985,-2.8166788,-2.3311977,-3.843344,-2.453382,2.224354,0.52940667,-0.9169131,-0.5669987,-1.4432099,-2.914969,1.0838159,-0.4873195,0.8823148,-1.5479085,0.7449284
Segre_Human_Skin,-20.350328,0.054419793,-7.553964,1.4448377,0.8571077,7.854597,-1.4217486,11.488487,1.9505697,4.3017664,-3.2608821,2.1196012,2.7926633,-2.796236,-3.706333,3.8136551,-2.0426702,1.304972,-3.8493104,-0.7961793,-2.0138533,-1.1291362,2.0436368,-0.5966353,-0.08395234,-1.871926,5.7453938,0.21484208,-6.2741475,0.29701355,1.754387,3.521602,0.86724997,-3.9486012,-3.9393473,-1.3464875,-2.3709075,-2.756358,-2.7277877,0.35468012,-1.1421196,-0.96190035,-1.8498831,-0.50829786,-0.9543067,-0.6972571,-0.58461285,1.307698,-2.4600437,0.64500844
Segre_Human_Skin,-21.737694,-4.635484,-10.599116,-2.450735,7.22497,9.620842,1.0254997,11.439963,1.5269072,0.57988375,-2.7084305,-1.3462359,-0.82188594,-1.2563901,-6.5578275,0.75876755,-0.40717065,-1.1416849,-2.2933285,-0.35206318,-1.2039388,-0.6710963,2.3763494,3.9494863,-2.5100102,-1.7640696,2.3457646,-1.6043793,-2.7606783,0.8592941,0.44697616,0.966072,-0.6428378,-2.2366564,0.26637822,1.5813674,-2.4091635,-3.0615907,1.3382636,0.81279826,0.92116714,1.759463,1.6940212,-2.139754,-2.4294555,-0.61724734,0.49827102,0.15600088,-4.094235,-3.8767886
Segre_Human_Skin,-11.145542,-11.574542,-1.4536117,-7.035243,3.268208,3.3916428,0.37795633,-0.56984645,0.63341933,1.6233808,1.62549,-1.3066527,0.12061461,-0.6173392,0.90671253,-1.1157265,-1.0222336,-1.7959508,-0.2522976,-0.9388709,-1.2577717,-2.6498353,-0.38586593,-1.2095313,-0.0048296168,1.5485038,-0.035628937,1.1046193,-1.2593267,-2.8302705,-1.2200514,-1.4509513,-0.48896614,0.6851194,-0.46070287,-0.832971,-0.5002803,1.6892954,-4.418207,2.5737717,-0.74575406,0.5078528,1.1174328,1.2521563,-0.42841527,2.543138,-0.46750045,-1.0595461,1.2563703,-1.016511
Segre_Human_Skin,-8.665842,-14.385525,-1.6380125,-9.748878,1.9757631,3.7029872,-0.7851217,0.9219709,-4.5318117,-3.5225222,-2.2415946,1.4581412,2.5408707,-0.106389716,4.588967,-2.080675,-0.25235677,1.9013424,-1.9566944,-1.7695739,0.92158884,0.42522553,1.4901354,0.73375976,-2.4853945,1.2122908,1.1945144,0.014883358,1.4336476,2.0221143,1.3951644,0.50902724,0.4239279,-1.0941234,1.1725616,-2.520038,0.9579669,0.47231066,0.70357245,-0.5167032,-0.17863265,-2.769323,-0.6480232,1.2385325,2.497356,2.7621133,-0.022295866,0.52318287,0.95357645,0.8870879
Segre_Human_Skin,-12.630247,-16.856611,-3.3459547,-10.619045,8.846424,11.312362,-2.0366886,5.3647156,-0.501162,-1.5879537,-0.28108582,0.61012673,-1.5190957,1.6237081,3.5978744,0.5206788,-0.1468407,1.1581578,-0.52697784,-1.5412304,0.21394512,-2.938592,1.2231121,-1.6984683,-0.8282737,2.0390916,1.8188059,1.89881,1.2644902,0.5489546,0.15618691,0.27366343,-0.6939494,0.43292168,1.6946856,-3.2944524,1.4943631,0.4571064,-0.71539336,-1.075378,-0.9124136,-2.7579296,-0.97795033,0.16474704,1.2581624,2.7739966,1.0011208,0.7543521,0.8485441,2.2640417
Segre_Human_Skin,-12.354984,-10.715833,-4.1813827,-5.8565288,0.5356898,8.131565,1.6004846,6.2408185,-5.599394,-1.6122162,-2.137985,-3.0179293,-2.8350966,-1.3493882,-4.209231,1.6900527,-1.0115097,-0.3142253,0.18906032,-0.113604754,0.45543525,-1.998878,1.250324,-0.417103,-1.1670246,-0.95011413,1.6321424,-0.24545693,-0.36054888,-0.00494396,0.99836624,0.08592998,0.19669428,0.26441917,-1.9504638,2.3517513,-0.508177,-1.179668,3.2207115,0.09288841,-1.1481141,1.1153632,1.3987765,-0.45700917,-0.07261282,-2.5862103,-1.1475779,1.8921828,-0.53821325,-1.2062713
Segre_Human_Skin,-15.098623,2.0408657,-10.9561615,-0.15029249,1.3613714,10.014409,3.5627773,8.558174,-0.7866917,2.4760244,-0.7811715,2.66949,-1.3332543,0.48567653,-6.2587,-2.5822585,3.8133738,0.7744635,-1.0900351,1.8601257,0.67043716,1.550195,0.009795541,1.0643299,3.8428361,-0.81151295,-0.42960727,-1.2676537,0.96515715,-0.3830741,-1.6848991,0.54263544,-0.7870569,0.18973482,-4.130247,2.9444485,-1.9366422,0.7737371,0.7850076,-1.2704026,0.21408518,-1.121266,-0.95732814,1.5142181,0.85269374,-1.6698705,0.7522637,1.7746878,-0.4984635,2.5264719
Segre_Human_Skin,-9.160708,-11.618086,-1.5779865,-9.326855,1.7518405,4.4907866,1.4304011,-1.5597568,-4.221947,0.46654135,2.0795484,-0.35026208,-0.13750379,1.6733994,4.1422567,-0.514557,-3.0699904,0.43967187,-1.3862402,-1.8015795,0.8578027,-2.2203674,2.1840932,-0.9828231,0.27382013,2.7648432,0.24044377,0.7187689,0.65828305,-1.8974236,-1.6195788,-1.5340618,-1.3039476,1.9295002,2.6390314,-2.1694658,3.3581471,-0.69471985,-1.8034642,-1.6313305,0.26732352,-3.096735,-1.0932956,0.119288616,2.0915728,3.7061749,-1.2077819,-0.18762183,3.4513383,1.3595986
Segre_Human_Skin,-11.317781,-13.754633,-5.502341,-9.92536,8.787607,12.348112,-0.5029607,7.828633,-2.8249238,-1.9522667,-0.75833666,0.73699045,-2.7022414,1.3738681,2.4933977,0.12744895,-0.5934757,1.867811,1.0249665,-1.6491035,-0.21244675,-0.8333891,0.008163451,0.28626427,-0.29449856,0.025816645,-0.20802914,-0.1044332,-0.5548662,-0.8566217,0.22318181,-0.81363577,-0.029474918,-0.3235329,0.73306715,-1.354501,0.99150175,0.7239636,0.23264354,-1.5722963,-0.3649091,0.27225626,0.35523233,-1.2258731,-0.4795328,-0.18067376,0.04044023,0.0775914,-1.1199381,-0.569535
Segre_Human_Skin,-5.3386617,4.726003,-10.463921,1.0516503,3.7412064,10.440214,7.10762,11.894145,-10.262892,-3.632181,2.7777581,0.23390006,0.52720726,-1.9911903,-8.872496,-5.166958,8.882887,5.2151437,0.30040622,0.7197167,-1.5468075,3.3498294,-0.30422452,3.3674648,4.869029,0.29519227,0.5287529,0.08273326,5.9919953,5.511732,-2.0636756,0.16303109,-0.74620223,-0.2614061,-5.7484756,4.464392,-2.164592,2.918819,2.2372084,-0.21155053,-0.12553878,0.81877244,-2.4920282,-1.0856954,2.263542,-2.0088363,1.0574702,-0.8310609,1.1647884,1.458248
Segre_Human_Skin,-9.527841,-7.8683367,2.9683454,-2.1317754,-0.894009,-1.9505305,0.5680603,-5.9546456,2.3195093,1.5245156,0.7656236,-1.8513145,1.4757504,-0.56876945,0.4694912,-0.08554211,-1.3360176,-0.6559772,0.011417455,0.5580924,0.09403841,-0.36756706,-0.22589083,0.26677382,-0.7565459,0.5390273,-0.41481096,0.1387707,0.071448654,-0.6204241,-0.83321804,-0.48943287,0.045172628,0.7767067,0.8291025,0.45675898,-0.004487742,0.26255655,-0.447146,0.17888051,0.063893065,-0.5027988,-0.006747033,-0.11281835,-0.92533296,0.36408988,-0.16819547,-0.24979119,0.92181754,0.15944885
Segre_Human_Skin,-17.433826,-10.187076,-5.203846,-6.2216578,4.7231145,7.4016237,-1.3634676,5.2533126,1.5861888,0.77057797,-0.9443164,1.7533011,-5.9951057,-1.1636909,-0.09406381,1.9917371,-3.3352778,1.902814,-1.2276871,0.23683244,1.6769284,0.9651418,-0.12349568,1.5058376,-0.047420476,-1.0194914,-0.14820547,-0.37154594,1.5189773,-1.8817405,1.0421038,3.1828892,-0.60004044,0.14323127,1.3877014,1.3599856,-0.32186332,-1.6636404,4.083407,-1.1409162,-0.93711925,1.1731204,0.71473145,0.22796324,-0.6338226,-0.79969823,1.6533579,0.37124416,0.41343957,-0.68818635
Segre_Human_Skin,-15.5449505,-9.677819,-6.7539253,-7.7112937,7.7972164,10.408893,-1.3711523,6.432826,0.6315601,-0.6999809,-0.52419376,0.44194114,-3.1670485,1.6904423,1.543754,1.7553624,-0.4451074,0.64531964,-2.1083486,-1.2729052,0.12042764,-0.36854416,-1.0941657,0.52732456,1.6811191,1.9018866,1.1964809,3.133505,1.5936052,1.2830455,0.3769854,2.4820943,0.92133504,-0.20113026,3.609148,0.32435498,-0.505229,-0.21612374,-0.51026595,-0.13723178,1.1263716,-0.29043654,-0.022572681,-1.1497611,-0.81906676,0.05152125,1.8491714,-0.5711458,0.36199808,0.68247575
Segre_Human_Skin,-14.56669,-7.468107,-6.1329737,-8.130646,5.6407137,10.075251,2.388139,8.05751,-2.3104908,0.8811906,0.11480934,1.703286,-4.8356514,1.2406254,-1.001145,0.44012043,-1.0745844,1.5204543,-2.5919876,-0.73429996,1.5099522,1.6610839,1.7058735,4.5575066,1.0920364,0.6519869,0.5985389,1.5539423,0.73972887,4.661341,0.12468742,1.8317882,1.570445,0.042390466,2.076264,-1.153665,3.0643432,-2.2377133,1.7667127,-0.42923364,2.2078364,-1.3068621,-0.97759867,-0.97783315,0.6586872,-1.681509,2.3139853,-0.26561424,-0.55140275,2.4770277
Segre_Human_Skin,-17.454952,-5.8484087,-5.098325,-6.858804,3.873853,9.322444,-1.8217063,6.060056,0.58075184,2.6402645,-0.5917802,4.263571,1.5534167,0.09195405,0.757211,3.6582184,-3.2030208,1.1744862,0.011112941,1.0003608,0.2933619,2.1143851,-0.7778333,0.8682387,-2.0777264,-0.18094371,1.930142,-0.08280736,0.27016607,-1.1119106,2.9961,1.6405007,-1.5224863,1.320936,0.91697186,0.1902738,1.9313867,-2.4613717,0.0747031,0.6461455,-0.3083283,0.76344836,-0.91894305,-0.9870033,-0.5020033,-0.4215996,1.3006756,-0.47242385,0.4318413,-1.7499783
Segre_Human_Skin,-10.663753,-9.809787,-2.3276694,-4.9775887,5.711275,6.338289,1.1169771,2.9561322,-3.1662495,-1.7290015,0.5215014,-3.7286158,-2.2303843,1.8119264,-0.07953277,0.7450753,0.5679315,-0.42854443,-1.068889,0.36836463,0.56603473,0.5843393,0.27446517,-0.27351633,-0.0079926355,0.81905353,0.1315554,0.5240354,-0.7925602,0.33386302,-0.17047487,-0.13239783,-0.41568556,-0.023371255,0.009825962,-1.589125,1.2024119,-0.96233654,-0.10356,-0.9274684,-0.35007355,-0.8910706,-0.47633913,-0.044169832,-0.49371746,-0.39332882,0.244696,-1.0150316,-0.98989385,-0.064016856
Segre_Human_Skin,-16.113167,-9.5981455,-4.2145467,-7.990052,6.2348228,10.907536,-0.46868515,6.1723537,-3.2937675,-0.59546274,-1.4585025,-1.7454993,0.8265811,0.51290077,0.9787036,1.1476047,0.3508916,-0.5032298,-1.60125,-2.760508,-1.0531442,-0.4236668,0.08224354,0.18785493,-0.9197348,1.8414643,2.4285998,1.1320927,2.0533192,0.11686157,2.8860557,3.2699316,0.02549607,-0.116087094,3.0650325,-0.37046137,-0.16110773,-1.9914734,-0.55418205,2.056218,-1.8952,-0.61159104,1.0354356,-0.73872447,0.4568727,0.628387,1.1959614,-1.0216012,-0.14232805,1.322442
Segre_Human_Skin,-22.044807,9.300215,-14.548503,-6.0811353,-1.7583965,6.9243493,4.6748734,12.954076,2.724308,-2.7781928,5.1728096,16.2111,3.5900354,-5.0922675,-6.1021204,-1.3121603,6.7748427,-6.269806,-2.28132,2.459916,-0.59841645,-3.8328142,1.1453525,0.95539594,3.0696406,1.6785427,-4.6855726,-1.6155919,8.811767,5.593451,-1.851315,-3.1494727,1.9040356,3.2555268,-6.7355375,0.16113102,1.5173275,3.1312387,3.164815,-8.504266,-0.27795997,-0.8380395,2.2617648,3.170195,3.1923633,1.7736328,-5.2142987,1.3361648,0.10734259,2.870263
Segre_Human_Skin,-9.904195,-12.253114,-3.138195,-8.241448,5.3498244,7.7053857,3.9323757,3.5060775,-2.8201392,-1.0994034,-0.110013336,-4.190213,-4.500583,-0.4635126,-4.202876,0.22509758,1.7826141,-1.6388845,-1.0237601,0.983364,2.6610878,0.124197245,1.6206357,0.06891955,1.2852191,1.3579726,1.7909228,-1.1247514,2.9058905,3.7815597,1.2114356,1.7244731,0.009494391,-0.23030575,-0.77888477,4.0964675,0.8749636,-1.7298045,4.0376368,0.84197617,0.60519284,0.06972341,0.632792,2.2007139,2.143932,0.10256006,0.869169,2.022733,0.5944945,-0.55136794
Segre_Human_Skin,-20.383995,-2.279141,-8.64686,-8.941393,1.027195,6.831615,-1.007219,7.60091,3.2163255,3.3715053,-2.2349725,5.46698,-3.3778489,-4.3624187,-2.895593,2.1415417,-4.361857,-0.022031179,0.28048447,1.6294509,2.9512818,0.26523638,-1.4205931,-0.25278395,-0.34720775,-0.20792347,2.3277128,-0.6408965,2.2027678,-0.2753979,2.4267848,2.1867235,0.5985427,0.27733693,-0.63524777,1.6170939,-1.039143,-3.0661302,2.4134316,1.8333123,-1.0215573,2.519456,-0.8263971,0.14573476,1.1537514,0.078977235,2.9259253,0.9944196,-1.0014397,-1.2830459
Segre_Human_Skin,-18.247328,-1.4220904,-9.483248,-9.379751,4.19397,10.573552,2.6149871,9.40088,-1.210776,3.3751132,-0.55967534,8.172076,-3.1954026,-0.28600422,-2.3792973,-0.23710205,-0.28283742,0.47804824,0.88488036,1.5313472,1.4145362,1.1930549,0.51439714,-0.319992,2.0697103,-0.3244569,2.153116,0.13975933,1.6902976,3.6922512,0.16844763,-0.42543262,-0.7499447,0.14891726,-0.8915658,0.9662093,1.7799258,-0.9210135,4.70853,2.1689413,1.9394401,1.7817237,-2.7716305,-0.6514248,2.889655,-2.5459285,0.6197321,-1.4682229,1.914047,0.6536623
Segre_Human_Skin,-12.70988,-8.61965,-4.371862,-7.337776,5.2874165,7.792014,0.027303774,4.863812,-2.6117353,-1.720695,0.00847565,-1.8050464,-1.7547172,0.93787134,1.2134695,-0.026778625,0.19322704,0.44054002,-1.6793354,0.122946076,-0.20022453,0.893807,-0.8955356,0.89933723,0.060274947,1.1780448,1.5472059,1.3534939,0.7105785,0.4991096,0.64048094,1.7642443,1.060438,-0.21835923,1.5131547,1.2823367,0.7419174,0.15775503,-0.6760954,0.44809368,0.4010867,1.0472525,0.21262787,-0.15098405,-0.66376215,0.6949442,0.5051642,-0.4253405,0.7041445,-0.7504649
Segre_Human_Skin,-16.039278,-7.395076,-6.7973237,-6.677806,2.7226827,10.068005,0.56941265,10.113211,0.4921111,2.1520503,-2.1281412,4.0211887,-7.4622426,-1.6030562,-3.0460458,0.7259509,0.020172507,-0.15461738,-1.2467777,-0.026623746,-0.038604476,0.5306882,-0.5598221,1.2839074,3.8420324,-1.5317382,0.43010142,-1.458193,2.1656277,1.1802363,1.117221,1.138429,-0.38781944,-1.1119604,0.013464995,3.9872587,0.3732947,-0.89273787,2.1616309,0.7417073,-0.6065974,2.5802627,-0.6541909,0.48789153,0.08931376,-1.3979179,1.4747689,-0.3223949,0.23435394,0.876731
Segre_Human_Skin,-14.671088,-10.354644,-3.4652283,-6.2905006,6.6171913,8.6828,0.035286352,6.1925125,0.5875142,-1.3663628,-0.9488618,-4.1045794,-2.136585,-0.8380024,-2.565318,0.018664224,1.9557505,-0.30403954,2.5863965,-0.2133205,-1.719031,-1.3064479,-2.7402854,-1.3105124,2.1149433,0.16618553,0.74933326,-0.116001025,1.2852535,-1.3845527,-0.72728026,-1.2666125,2.3407686,2.314454,-1.498301,3.0573914,-3.5009727,2.5656564,0.5769828,2.0485852,-0.7169203,-0.2704604,-0.2990926,0.8243437,-1.680244,-1.8161422,-0.0061653648,1.02285,-0.976373,2.0821285
