,Dim1,Dim2
SRS013261,12.406537,5.0343275
SRS013269,9.651995,6.261792
SRS013476,1.6586547,19.808174
SRS013502,20.219234,6.891713
SRS013506,16.218891,7.6085744
SRS013521,1.497488,19.694098
SRS013533,15.278528,12.073204
SRS013542,11.199209,6.010257
SRS013637,10.031307,6.0442247
SRS013687,1.0020586,19.1907
SRS013705,21.134188,5.89385
SRS013711,18.45539,7.4263387
SRS013723,15.231735,12.128611
SRS013800,1.5264225,19.751274
SRS013818,20.361155,7.2181573
SRS013825,17.084997,7.717816
SRS013836,15.371136,11.495179
SRS013876,12.105387,5.2572336
SRS013879,21.188704,6.461372
SRS013881,16.290071,7.6514845
SRS013942,17.23289,7.796032
SRS013945,15.954563,7.5814967
SRS013946,16.37962,7.7640576
SRS013947,20.743517,6.5344663
SRS013948,21.11262,6.120984
SRS013949,16.13532,11.816916
SRS013950,15.38573,11.253215
SRS013951,1.0627068,19.312569
SRS013956,10.223392,5.905849
SRS014107,15.359901,11.031095
SRS014124,20.316107,6.391036
SRS014126,14.907099,7.1562414
SRS014235,1.1944965,19.437511
SRS014271,20.88357,6.3321505
SRS014287,1.2229955,19.434368
SRS014313,1.3216604,19.513115
SRS014343,11.970868,6.4666266
SRS014459,1.301933,19.500362
SRS014464,9.997494,6.1455274
SRS014465,9.789404,6.5284777
SRS014466,12.0709095,6.394687
SRS014468,16.434694,7.6883016
SRS014470,20.78126,5.6997604
SRS014472,15.44783,7.417611
SRS014473,16.145977,7.6996784
SRS014474,16.479393,7.476834
SRS014475,15.897991,7.5409203
SRS014476,15.295582,11.953975
SRS014477,15.506368,10.396349
SRS014494,12.184788,6.4287596
SRS014573,21.248842,6.099939
SRS014575,16.165257,7.601031
SRS014578,15.97273,11.715877
SRS014613,1.4617449,19.695679
SRS014629,10.813415,5.9919996
SRS014682,11.58915,5.5501366
SRS014683,1.3669254,19.57477
SRS014684,20.12873,5.769372
SRS014686,16.826237,7.6559362
SRS014687,14.966443,7.206838
SRS014689,20.02243,5.822028
SRS014690,16.29868,10.3840475
SRS014691,15.440264,10.723328
SRS014692,19.270927,6.7398586
SRS014888,21.117277,6.557217
SRS014890,15.341511,7.3345175
SRS014894,16.382412,11.403641
SRS014901,11.974709,5.511929
SRS014923,1.0695801,19.31821
SRS014979,1.1654788,19.390211
SRS015038,20.242586,5.661617
