,Dim1,Dim2
G36679,0.5842581,-22.15635
G36680,-1.4673376,-23.932367
G36681,-0.78161526,-23.398827
G36682,-0.63159084,-22.700222
G36683,-0.83362484,-22.954248
G36684,0.44016743,-21.526756
G36685,-1.1923437,-23.80392
G36686,-1.4576178,-22.736225
G36687,-0.6694927,-23.186062
G36688,-1.4667139,-23.804703
G36689,-1.3742552,-23.694632
G36690,-0.7532511,-23.428642
G36691,-1.9582281,-23.0099
G36692,-0.5923605,-21.657322
G36693,-1.4794931,-23.766407
G36694,-1.1990795,-24.027927
G36695,-1.9003716,-22.767395
G36696,-1.7249069,-23.148024
G36698,-1.9648409,-22.874086
G36699,-1.7138929,-22.966091
G36700,-1.5903101,-22.308506
G36701,-1.5968456,-21.307686
G36702,-1.8065634,-21.876894
G36703,-1.1903696,-23.886522
G36704,-0.8781595,-22.012568
G36705,-1.2098627,-22.0761
G36706,-0.28443527,-23.378439
G36707,-0.92352676,-21.993536
G36708,0.31823635,-22.635794
G36709,-1.4486446,-23.881224
G36710,-1.3645964,-23.949589
G36711,-0.45522404,-22.695051
G36712,-1.4293737,-23.088448
G36713,-0.91795635,-22.083897
G36714,-1.4763374,-22.538576
G36715,-1.3485117,-23.411333
G36716,-1.485383,-23.92147
G36717,-0.74707127,-21.812445
G36718,-1.5113125,-23.899088
G36719,-1.4265957,-22.366117
G36720,0.13568497,-21.307646
G36721,-1.6636591,-21.29201
G36722,-1.5706244,-23.896854
G36723,0.21773624,-22.070251
G36724,-1.5574551,-21.957647
G36725,-1.5046062,-21.992653
G36726,-1.5189314,-22.042864
G36728,-1.6357298,-21.224253
G36729,-0.29208755,-22.661972
G36730,0.28602695,-23.172886
G36731,-1.1006832,-22.310837
G36732,-1.6074896,-21.854494
G36733,-1.3291969,-22.357922
G36734,0.22642708,-21.33804
G36735,-1.3365841,-21.43141
G36736,0.41038227,-21.443031
G36737,-0.51669693,-23.068913
G36738,-0.527421,-21.398285
G36739,-1.4995613,-22.574533
G36740,-1.148922,-23.79205
