,Dim1,Dim2
MH0143,-29.949331,44.253914
MH0144,-27.124975,42.910145
MH0145,-24.257393,47.52824
MH0146,-22.414188,47.31147
MH0147,-24.825071,49.522915
MH0148,-24.102608,46.02218
MH0149,-20.976477,49.39372
MH0150,-20.184221,50.970856
MH0151,-27.58384,43.94417
MH0152,-27.573051,39.971012
MH0153,-23.063488,47.87966
MH0154,-26.174547,43.141068
MH0155,-17.733719,43.468636
MH0156,-18.411652,46.44134
MH0157,-28.578003,45.63025
MH0158,-21.706476,44.795147
MH0159,-20.453888,50.832886
MH0160,-24.558943,40.566998
MH0161,-16.550377,43.451263
MH0162,-20.460533,47.46064
MH0163,-28.660759,44.54254
MH0164,-27.165398,41.42382
MH0165,-25.425354,42.915733
MH0166,-19.6653,44.99522
MH0167,-20.914345,45.669
MH0168,-26.680502,42.915237
MH0169,-26.190256,44.12138
MH0170,-20.106482,40.54725
MH0172,-25.708557,45.58695
MH0173,-26.25331,44.293407
MH0174,-21.934393,44.235847
MH0175,-30.480598,42.912666
MH0176,-23.86718,43.95447
MH0177,-21.740143,44.63317
MH0178,-21.268148,46.687996
MH0179,-18.73665,48.94533
MH0180,-21.434572,45.818634
MH0181,-26.753294,45.16865
MH0182,-18.806538,47.575268
MH0183,-26.18875,37.826866
MH0184,-21.337,36.984062
MH0185,-17.249796,43.198837
MH0186,-19.487593,47.245888
MH0187,-25.07017,43.89184
MH0188,-23.134726,50.381557
MH0189,-29.769503,40.675537
MH0191,-26.914501,46.013958
MH0193,-25.43177,50.587555
MH0195,-25.42001,50.627
MH0196,-25.312525,47.45912
MH0197,-28.926485,47.250343
MH0198,-20.670174,47.152313
MH0199,-17.514938,45.38034
MH0200,-31.076656,43.181366
MH0203,-24.45841,48.01456
MH0204,-20.518784,39.296005
MH0205,-17.78565,44.444637
MH0206,-24.388296,48.47786
MH0211,-25.601274,39.76358
MH0212,-23.000366,49.406364
MH0217,-29.067184,46.75594
MH0220,-27.206074,47.24486
MH0224,-30.87078,45.34198
MH0227,-19.308908,44.49176
MH0229,-16.690962,41.141987
MH0230,-22.195095,50.25246
MH0233,-22.869972,42.166607
MH0236,-19.587767,37.44344
MH0239,-18.59787,49.428837
MH0243,-26.613888,39.618126
MH0244,-24.082254,43.772175
MH0247,-19.257914,45.778038
MH0250,-26.202118,48.061302
MH0251,-19.481606,39.133377
MH0253,-24.204098,49.553234
MH0257,-28.160189,41.707775
MH0267,-17.466877,44.384514
MH0272,-24.473965,51.468033
MH0274,-24.575758,51.899048
MH0275,-15.799126,44.855286
MH0276,-28.923416,39.790028
MH0277,-30.426525,39.916344
MH0286,-27.754538,44.13379
MH0287,-17.84182,40.808167
MH0288,-28.357307,42.445904
MH0289,-21.092628,44.79149
MH0292,-17.972912,40.08225
MH0302,-22.759377,47.11927
MH0305,-21.061836,49.40673
MH0307,-25.33044,43.203552
MH0313,-25.361917,41.250504
MH0316,-24.527222,41.70845
MH0318,-31.573511,43.889954
MH0321,-30.58247,47.041042
MH0322,-25.35194,42.587826
MH0333,-17.266941,46.765404
MH0403,-21.769934,47.02227
MH0404,-24.754168,43.341675
MH0405,-27.670254,43.332745
MH0406,-22.279692,50.579727
MH0407,-29.960802,41.54336
MH0408,-17.60516,38.838223
MH0409,-23.184975,43.34529
MH0410,-19.240507,43.481136
MH0411,-16.414576,43.397026
MH0412,-25.69078,48.65621
MH0413,-29.632874,45.758194
MH0414,-25.922762,40.74014
MH0415,-25.987024,47.000103
MH0416,-27.057697,46.03401
MH0417,-26.805223,49.929825
MH0418,-23.998709,47.540627
MH0419,-24.84105,39.382496
MH0420,-18.654217,39.590496
MH0421,-29.43578,43.715622
MH0422,-23.35589,46.643898
MH0423,-22.728027,42.8387
MH0424,-18.406395,41.696735
MH0425,-21.179548,45.68008
MH0426,-23.312725,48.335888
MH0427,-27.861786,40.859337
MH0428,-30.678461,41.497974
MH0429,-26.85453,40.259575
MH0430,-29.391376,42.5813
MH0431,-17.372093,41.840687
MH0432,-20.070406,46.63244
MH0433,-20.29792,48.52234
MH0434,-25.50032,38.04921
MH0435,-18.591969,42.769753
MH0436,-26.114594,43.640495
MH0437,-27.172504,47.362865
MH0438,-25.82454,47.74551
MH0439,-27.891985,44.574
MH0440,-21.025017,51.415802
MH0441,-23.78866,49.950493
MH0442,-27.288195,46.451984
MH0443,-22.335081,42.40657
MH0444,-18.525671,46.082603
MH0445,-29.262993,47.927227
MH0446,-16.890724,44.72043
MH0447,-30.16095,44.321045
MH0448,-26.950306,48.669502
MH0450,-19.744205,49.41246
MH0451,-23.965523,49.336727
MH0452,-20.643574,48.04684
MH0453,-21.691244,48.342087
MH0454,-24.140524,49.617126
MH0455,-16.43085,46.864277
MH0456,-20.744055,42.143642
MH0457,-22.028147,46.40948
MH0458,-22.948793,51.78153
MH0462,-17.922762,47.830986
G17953,30.5547,-25.53249
G17954,30.619223,-25.548336
G17955,26.140266,-31.02835
G17956,23.950958,-32.826424
G17957,28.159449,-31.975267
G17958,30.087303,-24.929148
G17959,31.733204,-25.862133
G17960,30.559248,-25.588263
G17961,31.63388,-25.849468
G17962,30.506918,-25.57631
G17963,23.281048,-32.17256
G17964,30.019878,-24.830992
G17965,23.351099,-29.830183
G26317,27.953945,-23.899849
G26318,37.358166,-25.97509
G26319,37.6582,-24.148409
G26320,36.46811,-25.560858
G26321,35.28095,-24.709652
G26322,16.789936,-26.126171
G26323,16.786465,-26.131216
G26324,34.864037,-24.845865
G26325,33.513702,-22.627535
G26326,35.128613,-21.94493
G26327,35.142513,-21.94618
G26328,36.92876,-23.237886
G26329,32.550045,-22.241297
G26330,22.304445,-27.315933
G26331,37.0968,-25.456015
G26332,32.435734,-22.218517
G26333,38.17487,-24.625294
G26334,32.75417,-22.334484
G26335,18.942959,-23.475069
G26336,18.939333,-23.487144
G26337,36.312172,-24.854015
G26338,36.76103,-23.624315
G26339,36.356606,-24.634514
G26340,35.723305,-25.43548
G26341,36.0259,-24.242775
G26342,36.021225,-23.919895
G26343,33.626328,-23.023203
G26344,35.572174,-24.376955
G26345,35.786766,-24.480946
G26346,33.53514,-22.894817
G26347,37.818848,-22.797678
G26348,37.807842,-24.192965
G26349,37.28683,-23.251661
G26350,35.74075,-24.466383
G26351,21.196028,-30.651625
G26352,15.182465,-28.055538
G26353,27.92597,-23.87189
G26354,37.833218,-24.279222
G26355,15.164835,-28.057785
G26356,35.44615,-24.12994
G26357,34.222378,-23.451801
G36563,33.80075,-35.381847
G36564,34.10193,-40.173393
G36565,32.540974,-41.30401
G36566,37.86533,-35.620037
G36567,39.235516,-35.9743
G36568,22.743692,-31.570137
G36569,33.829674,-35.45398
G36570,32.44322,-38.765053
G36571,37.7282,-35.7489
G36572,36.328075,-36.772118
G36573,36.425323,-35.387867
G36574,36.95175,-35.28108
G36575,35.81842,-35.26647
G36576,34.217037,-40.16658
G36577,35.605724,-34.878914
G36578,36.69144,-34.65358
G36579,36.62771,-34.66435
G36580,35.184902,-33.332756
G36581,32.06124,-41.45546
G36582,27.009537,-33.59196
G36583,36.16434,-38.139908
G36584,23.142845,-25.132458
G36585,22.947664,-25.382774
G36586,36.478054,-38.41609
G36587,26.700499,-33.038155
G36588,28.99677,-42.21719
G36589,26.722597,-33.457977
G36590,26.910778,-33.207623
G36591,25.698992,-32.697197
G36592,35.20866,-36.660656
G36593,35.765022,-33.17614
G36594,32.706276,-40.12235
G36595,32.746838,-40.201687
G36596,38.54439,-33.901905
G36597,36.10416,-33.992065
G36598,36.227448,-30.71122
G36599,39.694115,-33.323574
G36600,36.839733,-34.995987
G36601,29.546732,-40.16676
G36602,26.683773,-32.935837
G36603,36.745865,-36.159973
G36604,30.256071,-37.758984
G36605,33.374146,-36.855865
G36606,21.02536,-36.048126
G36607,35.188126,-38.896038
G36608,36.780994,-34.54596
G36609,34.936897,-34.20482
G36610,34.96606,-39.618645
G36611,33.73227,-30.987415
G36612,36.51564,-36.45912
G36613,35.234856,-33.31851
G36614,36.046856,-34.63237
G36615,39.405987,-36.066986
G36616,36.270374,-34.72131
G36617,29.87339,-40.081455
G36618,29.760391,-32.977757
G36619,30.438343,-35.409935
G36620,34.718845,-37.206856
G36621,36.642452,-38.506966
G36622,24.064787,-24.3765
G36623,36.724506,-38.6961
G36624,39.469574,-36.00824
G36625,34.822334,-37.136272
G36626,35.17843,-30.613424
G36627,27.739895,-33.74386
G36628,30.940308,-32.77887
G36629,28.647383,-40.28653
G36630,39.06788,-36.211548
G36631,31.23449,-33.788708
G36632,34.061146,-36.328903
G36633,35.601604,-36.190517
G36634,30.557138,-34.330147
G36635,34.745834,-38.12025
G36636,34.534233,-37.579105
G36637,35.042477,-38.683956
G36638,36.56946,-38.537994
G36639,33.71436,-38.58286
G36640,33.35325,-39.87636
G36641,33.42146,-41.622223
G36642,33.195053,-40.929016
G36643,34.00115,-41.158787
G36644,34.929688,-38.463985
G36645,30.41962,-40.23689
G36646,38.701878,-33.78223
G36647,33.266125,-38.79661
G36648,37.541885,-37.294167
G36649,32.03833,-42.041122
G36650,36.470566,-39.69211
G36651,34.317,-40.19666
G36652,32.026707,-41.325565
G36653,33.131577,-41.562763
G36654,35.47148,-36.10309
G36655,25.090374,-40.242546
G36656,25.657272,-38.62
G36657,25.17514,-39.966995
G36658,21.09505,-30.582527
G36659,21.99772,-34.268806
G36661,28.351297,-36.16371
G36662,25.041998,-40.233917
G36663,25.87347,-38.332523
G36664,21.117271,-40.591656
G36665,18.053837,-40.31513
G36666,21.171938,-39.637123
G36667,20.898935,-38.919666
G36668,21.11437,-39.46348
G36669,19.444921,-40.13253
G36670,16.1663,-38.972584
G36671,17.712109,-40.34925
G36672,21.08564,-39.918163
G36673,27.089888,-36.845776
G36674,16.128801,-39.391773
G36675,21.301617,-40.060818
G36676,21.59921,-39.431313
G36677,16.200752,-39.34617
G36678,26.234915,-35.28424
G36679,17.873867,-40.260845
G36680,16.23158,-39.102764
G36681,16.77724,-40.515312
G36682,18.378433,-38.375866
G36683,21.301022,-40.19585
G36684,26.381342,-35.365887
G36685,19.145456,-38.799942
G36686,17.664486,-38.55228
G36687,19.242876,-40.218697
G36688,16.765633,-40.482815
G36689,19.451593,-38.786545
G36690,19.06888,-38.796227
G36691,18.813034,-36.606964
G36692,26.262724,-31.19762
G36693,24.26299,-37.49883
G36694,27.64314,-40.087147
G36695,23.327436,-37.27578
G36696,23.160603,-37.716297
G36698,21.519035,-33.917538
G36699,23.159853,-37.40743
G36700,24.665833,-34.977535
G36701,21.71034,-28.363987
G36702,21.418255,-32.116283
G36703,27.320602,-39.842476
G36704,24.621836,-32.185223
G36705,24.912428,-36.029133
G36706,29.15366,-37.208504
G36707,24.858805,-35.89877
G36708,27.494291,-36.12503
G36709,24.898,-38.07026
G36710,26.686388,-39.93407
G36711,25.223602,-36.440075
G36712,24.776062,-36.399536
G36713,24.049276,-35.053318
G36714,22.815641,-36.034554
G36715,26.244074,-41.250893
G36716,24.816961,-38.58984
G36717,21.863815,-33.204838
G36718,24.810032,-38.665684
G36719,25.353226,-33.548965
G36720,26.491722,-29.609621
G36721,22.018148,-28.511234
G36722,24.6739,-38.663
G36723,26.278753,-35.99857
G36724,23.920725,-34.859116
G36725,24.478868,-33.91879
G36726,24.384373,-33.954433
G36728,22.076702,-30.592642
G36729,25.763235,-36.114853
G36730,26.952541,-37.811592
G36731,24.0436,-33.158592
G36732,24.231272,-34.86261
G36733,24.67003,-35.031376
G36734,25.799374,-35.094913
G36735,23.314243,-33.832817
G36736,26.363441,-35.52105
G36737,26.669144,-37.58151
G36738,23.78826,-35.403996
G36739,23.240736,-33.840965
G36740,26.823076,-39.57667
G36742,24.107689,-36.066467
G36743,26.221285,-36.01711
G36744,25.236975,-38.39336
G36745,27.126867,-37.601685
G36746,35.169502,-41.324986
G46934,17.517582,-37.615135
G46938,17.286232,-38.56617
G46939,20.918806,-30.57436
G46940,22.577944,-30.38268
G46942,22.451916,-29.510841
G46943,24.097088,-29.825888
G46944,21.288374,-30.598408
G46946,20.331028,-32.252247
G46947,20.274141,-32.391632
G46948,20.907913,-30.509548
G46949,21.839586,-30.155441
G46953,21.43675,-30.402353
G46954,21.478628,-32.932076
G46955,20.249828,-31.69555
G46957,21.304476,-30.788095
G46958,21.372112,-30.66893
G46959,20.906906,-30.560978
G46960,20.877731,-30.701416
G46962,19.805992,-31.981209
G46963,20.864935,-30.686749
G46964,21.117958,-30.889631
G46966,22.508335,-29.411556
G46967,21.819372,-30.710495
G46968,20.808903,-31.113243
G46969,21.062662,-29.792578
G46970,23.393133,-28.771986
G46971,21.716377,-28.985727
G46972,20.850445,-30.678768
G46975,18.239122,-37.167473
G46976,18.277876,-37.01083
G46977,17.597006,-37.426556
G46978,17.077478,-37.667797
G46979,17.34296,-37.772007
G46980,18.146309,-36.213528
G46981,22.156523,-31.529598
G46982,17.632357,-37.63297
G46983,17.884897,-36.61021
G46984,17.690678,-37.4902
G47921,22.81302,-30.713179
G51191,37.581963,-32.894253
G51192,19.738293,-32.763386
G51193,19.264671,-34.6909
G51194,27.732498,-29.167194
G51195,19.920855,-32.870007
G51196,19.246412,-34.7137
G51197,30.443558,-36.362885
G51198,20.297812,-34.78
G51199,33.630154,-35.242912
G51200,30.217264,-36.651825
G51201,30.268118,-36.589794
G51202,30.19493,-36.715046
G51203,35.89762,-29.626772
G51204,36.18567,-29.6675
G51205,35.395744,-31.915735
G51206,35.482685,-31.999321
G51207,35.533226,-28.356667
G51208,38.57189,-33.114044
G51209,34.79884,-32.01528
G51210,35.203342,-29.311089
G51211,28.584167,-36.095913
G51212,32.361153,-34.628017
G51213,23.356817,-29.26693
G51214,23.523302,-28.504852
G51215,21.167263,-31.021763
G51216,26.652447,-27.015362
G51217,25.940062,-32.778225
G51218,22.897598,-28.785082
G51219,21.702724,-33.047226
G51220,26.311054,-27.216301
G51221,34.35202,-32.85841
G51222,35.201336,-40.458466
G51223,27.344995,-30.253609
G51224,23.630695,-28.319048
G51225,36.90598,-33.11547
G51226,35.675148,-32.82648
G51227,39.87112,-34.90784
G51228,35.10652,-30.466183
G51229,29.098715,-30.839033
G51230,31.085327,-32.899307
G51231,33.01023,-30.347607
G51232,31.30045,-35.407696
G51233,24.659458,-27.932024
G51234,20.58955,-35.438545
G51235,20.88649,-26.735193
G51236,20.996101,-26.697865
G51237,20.278467,-35.797882
G51238,28.968966,-29.62431
G51239,24.97193,-33.336372
G51240,28.925734,-32.839687
G51241,24.405363,-30.645807
G51242,26.976368,-35.237038
G51243,21.128443,-35.36323
G51244,31.529505,-42.514477
G51245,33.81375,-33.06722
G51246,32.59037,-33.48643
G51247,28.773897,-31.190369
G51248,29.339901,-28.166454
G51249,29.83253,-31.018887
G51250,29.434683,-33.27631
G51251,24.416985,-30.93739
G51252,33.115658,-33.439102
G51253,25.439058,-29.590647
G51254,25.786827,-31.893278
G51255,22.500488,-27.547169
G51256,28.265621,-27.023632
G51257,22.190401,-22.621975
G51258,21.032898,-25.037462
G51259,25.792238,-23.372662
G51260,32.19472,-29.31243
G51261,27.588737,-26.09756
G51262,21.04854,-25.018915
G51263,34.542645,-31.6076
G51264,27.527058,-26.107058
G51265,27.352617,-26.614077
G51266,22.708649,-21.62598
G51267,24.470089,-29.436354
G51268,31.51375,-35.243397
G51269,22.626694,-22.335894
G51270,22.291693,-27.228043
G51271,22.68233,-21.583405
G51272,33.012535,-30.224016
G51273,33.2682,-29.20603
G51274,24.114601,-21.292315
G51275,22.27184,-22.566397
G51276,28.248535,-25.043858
G51277,24.439878,-27.680693
G51278,26.56679,-26.03001
G51279,24.068392,-21.328001
G51280,34.374783,-29.423065
G51281,28.78681,-26.432411
G51282,33.36297,-28.933975
G51283,35.50195,-28.593258
G51284,34.832287,-29.832859
G51285,37.205257,-29.582418
G51286,32.054077,-31.69029
G51287,31.67034,-30.09573
G51288,31.985016,-31.66137
G51289,27.85641,-28.174234
G51290,30.978197,-33.655083
G51291,24.909302,-28.446268
G51292,32.00867,-27.419073
G51293,36.867146,-29.76257
G51294,28.068836,-26.556112
G51295,25.669233,-29.60359
G51296,23.61159,-30.899994
G51297,26.26724,-22.564997
G51298,31.787449,-34.83638
G51299,32.279484,-35.094368
G51300,26.808863,-28.23113
G51301,26.231964,-22.589197
G51302,32.595253,-30.478027
G51303,23.315865,-23.918774
G51304,25.850399,-23.28845
G51305,23.442865,-26.786377
G51306,27.266829,-32.531708
G51307,27.090624,-32.321983
G51308,35.05433,-32.497444
G51309,26.483265,-29.203157
G51310,25.573902,-26.974161
G51311,35.08358,-31.843626
G51312,21.933107,-32.08302
G51313,23.351164,-30.246134
G51314,24.370667,-24.667137
G51315,24.63989,-24.923952
G51316,24.917482,-25.231972
G51317,37.778843,-31.835579
G51318,32.379044,-35.07042
G51319,35.49801,-32.554367
G51320,36.653694,-33.741856
G51321,27.652683,-30.965935
G51322,29.65574,-30.934338
G51323,28.933493,-30.966316
G51324,24.09707,-31.513966
G51325,20.570953,-36.181442
G51326,29.156746,-28.0647
G51327,36.04495,-32.174656
G51328,29.543724,-33.553204
G51329,28.837248,-30.276167
G51330,23.450169,-30.752699
G51331,30.379597,-32.242374
G51332,25.818562,-27.805113
G51333,21.302292,-36.162647
G51334,29.153906,-33.50202
G51335,28.914349,-30.881607
G51336,29.624722,-33.197536
G51337,19.096796,-33.822136
G51338,18.877922,-33.942734
G51339,22.988962,-25.375277
G51340,29.531116,-34.526848
G51341,30.268778,-29.598845
G51342,25.35788,-30.467527
G51343,33.870415,-28.276154
G51344,26.40674,-27.11756
G51345,19.06663,-27.073631
G51346,19.050766,-27.080196
G51347,29.72889,-28.269178
G51348,19.108347,-26.964314
G54100,22.814276,-32.275707
G54101,21.584063,-36.45644
G54102,17.910503,-34.40336
G54103,32.03386,-37.41228
G54104,29.245388,-35.553707
G54105,35.865864,-33.075886
G54106,31.201466,-38.337322
G54107,31.194986,-38.44654
G54108,25.035635,-25.324158
G54109,31.196095,-28.467386
G54110,29.074612,-30.701096
G54111,32.172325,-37.39725
G54112,29.323092,-34.559017
G54113,36.84031,-33.39347
G54114,27.579662,-25.657953
G54115,26.786598,-25.031836
G54116,26.72831,-24.896996
G54117,24.017536,-23.14888
G54118,31.212845,-28.488432
G54119,20.470285,-34.38295
G54120,30.936657,-38.255074
G54121,24.764166,-27.904524
G54122,29.964,-30.911749
G54123,36.12088,-33.142605
G54124,34.062206,-28.016897
G54125,32.014984,-37.37987
G54126,31.225016,-38.165867
SRS011061,9.539967,39.456078
SRS011084,8.627397,36.476578
SRS011086,37.754948,3.2431788
SRS011090,32.402115,20.09482
SRS011098,40.50644,22.999224
SRS011105,25.917486,31.158033
SRS011111,22.932837,27.284119
SRS011115,43.5553,2.109695
SRS011126,50.10827,23.281538
SRS011132,19.213984,32.27126
SRS011134,3.5552819,39.851063
SRS011140,45.12224,-1.4296871
SRS011144,34.36979,17.966393
SRS011152,48.11906,22.97644
SRS011239,7.8291483,42.323105
SRS011243,42.084087,6.804268
SRS011247,37.791454,10.603386
SRS011255,46.153107,25.112291
SRS011263,19.375473,30.532583
SRS011269,22.620472,29.210133
SRS011271,5.5497937,44.092037
SRS011302,11.849205,39.744793
SRS011306,41.336826,5.079929
SRS011310,33.147934,16.325068
SRS011343,45.726944,22.53976
SRS011355,18.243675,24.21359
SRS011397,24.354906,30.453962
SRS011405,10.232495,38.79224
SRS011452,11.096683,37.948868
SRS011529,4.991723,36.650375
SRS011584,14.11381,28.508848
SRS011586,8.739886,41.614704
SRS012273,4.044047,43.96729
SRS012279,39.787884,2.2942934
SRS012281,30.73948,20.866259
SRS012285,47.756466,21.158287
SRS012291,16.030968,29.967588
SRS012294,14.635763,29.91149
SRS012663,19.94836,33.24023
SRS012902,14.0945425,35.434956
SRS013155,22.553017,31.72915
SRS013158,11.4038,42.724506
SRS013164,44.279667,5.4602976
SRS013170,49.844646,24.632528
SRS013215,12.488551,36.00613
SRS013234,42.792088,-1.8988117
SRS013239,33.79808,18.361736
SRS013252,47.465736,23.502056
SRS013258,26.188374,35.01702
SRS013261,26.147654,34.974014
SRS013269,16.23296,29.703745
SRS013476,8.878678,39.793186
SRS013502,38.20242,5.5172462
SRS013506,34.063984,17.269117
SRS013521,5.1330585,40.592583
SRS013533,49.81022,26.20128
SRS013542,22.31651,27.503857
SRS013637,17.026052,30.937843
SRS013687,3.086393,46.256786
SRS013705,41.28709,1.1696401
SRS013711,38.06448,8.597921
SRS013723,48.84672,25.512215
SRS013800,7.4066553,37.306904
SRS013818,44.004738,-1.3247534
SRS013825,38.316944,12.274376
SRS013836,46.38373,29.000517
SRS013876,23.878593,32.874756
SRS013879,44.03169,3.8856742
SRS013881,35.537342,14.597616
SRS013942,39.790874,12.02641
SRS013945,31.685509,14.330509
SRS013946,29.000809,14.432518
SRS013947,43.27287,6.9012623
SRS013948,42.4419,4.676821
SRS013949,44.339455,21.097944
SRS013950,45.23354,28.135454
SRS013951,6.8425636,43.720676
SRS013956,17.01887,31.067842
SRS014107,34.412693,24.164196
SRS014124,40.727184,7.7381268
SRS014126,31.931622,21.49461
SRS014235,5.1528993,45.244595
SRS014271,41.27268,-1.1802908
SRS014287,8.457574,44.60374
SRS014313,10.635061,43.869003
SRS014343,18.642675,26.732162
SRS014459,5.11203,47.2382
SRS014464,16.340376,30.638971
SRS014465,13.329942,29.172693
SRS014466,19.50569,25.022736
SRS014468,37.164505,14.406279
SRS014470,39.668255,0.26874548
SRS014472,34.87612,19.975183
SRS014473,29.258307,17.350746
SRS014474,36.69221,18.874868
SRS014475,28.907497,21.513842
SRS014476,47.59143,25.527008
SRS014477,33.94042,24.897678
SRS014494,21.24435,24.76272
SRS014573,42.98841,2.6379337
SRS014575,33.710243,15.837752
SRS014578,45.83917,24.649963
SRS014613,7.9725685,38.73903
SRS014629,17.734898,28.8506
SRS014682,21.22407,32.353825
SRS014683,6.507723,39.81013
SRS014684,36.606834,2.3205462
SRS014686,38.866646,13.644254
SRS014687,30.786795,21.81884
SRS014689,36.462635,2.4092298
SRS014690,39.659573,14.673756
SRS014691,43.69831,30.254698
SRS014692,35.90868,3.5576212
SRS014888,44.214844,4.3071055
SRS014890,34.23866,20.227417
SRS014894,39.470623,24.02451
SRS014901,21.306776,33.035675
SRS014923,8.443039,46.391262
SRS014979,7.946042,45.279884
SRS015038,37.406437,0.007135653
SRS015040,32.85003,15.293774
SRS015044,48.268368,23.091795
SRS015051,18.471073,29.745071
SRS015054,19.163292,23.135036
SRS015055,38.260345,8.043943
SRS015057,36.83613,-0.05088014
SRS015059,32.347145,22.056446
